FID,Site_ID,Site_Name,Gov_Level,State,Prot_Lvl,Mgmt_Agen,Mgmt_Plan,Pri_Con_Fo,Cons_Focus,Fish_Rstr,Prot_Focus,Permanence,Constancy,Estab_Yr,Anchor,Vessel,IUCN_MPA,IUCNcat,Category,Marine,URL,WDPA_Cd,ProSeasID,Design,AreaKm,AreaMar,MarPercent,AreaNT,Longitude,Latitude,VxCount,SHAPE_Leng,Shape__Area,Shape__Length
907,PR20,Caño la Boquilla Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR2,Natural Reserve,0.701795,0.096167384,14,0,-67.17411996,18.25524659,864,0.175926697,782367.0488,20262.99592
908,PR25,Manglar Punta Tuna Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Interface,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR3,Natural Reserve,0.432144,0.020158219,5,0,-65.88127853,17.99574339,317,0.048036828,480348.9268,5485.061908
909,PR210,Caño Martín Peña Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR4,Natural Reserve,1.44657,0.117297567,8,0,-66.07325593,18.43619896,242,0.120586379,1615988.777,13777.4147
910,PR23,Finca Belvedere Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR5,Natural Reserve,1.05527,0.141163229,13,0,-67.19584198,18.0809626,483,0.094037433,1174126.164,10759.11715
911,PR240,Laguna Tortuguero Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,1980,Unrestricted,Unrestricted,1,IV,IUCN MPA,MIxed,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR6,Natural Reserve,12.6473,0.018448479,0,1.79399,-66.44507817,18.46147202,500,0.213201007,14132652.92,24259.11252
912,PR220,Cayo Ratones Natural Reserve,Territorial,PR,Uniform Multiple Use,Puerto Rico Department of Natural and Environmental Resources,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,1983,Unrestricted,Unrestricted,1,IV,IUCN MPA,Mixed,https://marineprotectedareas.noaa.gov/helpful_resources/states/puerto_rico.html,0,AIPR7,Natural Reserve,0.00525839,0.005258386,100,0,-67.1882706,18.11664877,65,0.002962414,5852.901367,335.9477509
913,FLNMS23,"Florida Keys Sanctuary Preservation Areas - Cheeca Rocks, Eastern Dry Rocks, Hens and Chickens, Rock Key",Partnership,FL,No Take,NOAA National Marine Sanctuary Program; Florida Fish and Wildlife Conservation Commission, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,Ia,IUCN MPA,Mixed,https://floridakeys.noaa.gov/,0,AIFL9f,Sanctuary Preservation Area,1.25069,1.250693046,100,1.250693083,-81.22006191,24.93535067,20,0.087697357,1521684.086,10164.77781
914,FLNMS37,Newfound Harbor Key Sanctuary Preservation Area,Partnership,FL,No Take,NOAA National Marine Sanctuary Program; Florida Fish and Wildlife Conservation Commission, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,Ia,IUCN MPA,Mixed,https://floridakeys.noaa.gov/,0,AIFL9e,Sanctuary Preservation Area,0.432771,0.432770846,100,0.432770848,-81.39286002,24.61536801,5,0.02641614,525919.1914,3041.013301
915,FLNMS41,Sand Key Sanctuary Preservation Area,Partnership,FL,No Take,NOAA National Marine Sanctuary Program; Florida Fish and Wildlife Conservation Commission, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,Ia,IUCN MPA,Marine,https://floridakeys.noaa.gov/,0,AIFL9d,Sanctuary Preservation Area,1.15924,1.159240421,100,1.159240365,-81.8771121,24.45511028,5,0.040694086,1405199.023,4742.30517
916,FLNMS58,Woman Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/womankey.html,0,AIFL83,Wildlife Management Area,0.0340352,0.033487581,98,0,-81.96986119,24.52347361,26,0.014705661,41300.91016,1651.485129
917,FLNMS55,West Content Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/westcontent.html,0,AIFL82,Wildlife Management Area,0.400398,0.391006849,98,0,-81.49312873,24.78624015,244,0.053351048,487901.1699,6272.551905
918,FLNMS54,Upper Harbor Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/upperharbor.html,0,AIFL81,Wildlife Management Area,0.0976344,0.096484314,99,0,-81.44261793,24.81169477,218,0.020414484,119021.2363,2370.645275
919,FLNMS46,Tavernier Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/tavernier.html,0,AIFL80,Wildlife Management Area,4.06347,4.053553995,100,0,-80.51610434,24.99376339,462,0.171513799,4967975.691,19732.84745
920,FLNMS49,Tidal Flat South of Marvin Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,NOAA National Marine Sanctuary Program, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/marvin.html,0,AIFL79,Wildlife Management Area,0.0844594,0.084459358,100,0,-81.635805,24.70406674,44,0.014332755,102782.5488,1649.418471
921,FLNMS44,Snipe Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,https://floridakeys.noaa.gov/zones/wmas/snipe.html,0,AIFL78,Wildlife Management Area,0.984628,0.59095346,60,0,-81.67199598,24.68938574,384,0.085578461,1197960.918,9916.599446
922,FLNMS43,Snake Creek Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/snake.html,0,AIFL77,Wildlife Management Area,1.09629,1.096222077,100,0,-80.57872297,24.94813063,180,0.047488267,1339334.93,5569.640718
923,FLNMS42,Sawyer Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/sawyer.html,0,AIFL76,Wildlife Management Area,0.353203,0.347907615,99,0,-81.56322457,24.75621768,511,0.070947179,430185.1777,8246.517139
924,FLNMS40,Rodriguez Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/rodriguez.html,0,AIFL75,Wildlife Management Area,1.54224,1.530644358,99,0,-80.45545526,25.04646175,265,0.108135459,1887229.895,12266.95559
925,FLNMS38,Pelican Shoal Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/pelican.html,0,AIFL74,Wildlife Management Area,0.0181293,0.017216292,95,0,-81.63141165,24.50214448,132,0.00678822,21992.02734,799.0938061
926,FLNMS36,Mud Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,https://floridakeys.noaa.gov/zones/wmas/mudkeys.html,0,AIFL73,Wildlife Management Area,0.201138,0.174616902,87,0,-81.69460037,24.66912484,426,0.084507082,244651.5547,9678.369904
927,FLNMS34,Marquesas Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/marquesas.html,0,AIFL72,Wildlife Management Area,0.212409,0.19854933,93,0,-82.1490304,24.57430095,587,0.046876492,257942.418,5451.405431
928,FLNMS33,Lower Harbor Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/lowerharbor.html,0,AIFL71,Wildlife Management Area,0.169428,0.165601392,98,0,-81.72928631,24.64385392,228,0.0574248,205997,6747.085348
929,FLNMS29,Little Mullet Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/littlemullet.html,0,AIFL70,Wildlife Management Area,0.117832,0.113890802,97,0,-81.95032052,24.58031436,277,0.024681816,143117.6875,2857.207831
930,FLNMS28,Little Crane Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/littlecrane.html,0,AIFL69,Wildlife Management Area,0.0572646,0.054430337,95,0,-81.50135679,24.76642933,184,0.011937294,69758.21289,1400.293461
931,FLNMS27,Horseshoe Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/horseshoe.html,0,AIFL68,Wildlife Management Area,0.433238,0.409808981,95,0,-81.29011422,24.77063669,798,0.091545467,527817.7949,10732.5431
932,FLNMS21,Eastern Lake Surprise Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/easternlake.html,0,AIFL67,Wildlife Management Area,1.1456,1.11932764,98,0,-80.37739312,25.18289228,343,0.056812339,1404892.201,6597.95002
933,FLNMS19,East Harbor Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/eastharbor.html,0,AIFL66,Wildlife Management Area,0.0602022,0.059533265,99,0,-81.73504982,24.65835798,201,0.014012538,73210.75195,1638.210306
934,FLNMS18,East Content Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/eastcontent.html,0,AIFL65,Wildlife Management Area,0.0777855,0.066603684,86,0,-81.47343896,24.79495824,75,0.020693773,94797.77734,2413.880894
935,FLNMS15,Dove Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/dovekey.html,0,AIFL64,Wildlife Management Area,0.317002,0.315528932,100,0,-80.47502738,25.04588375,80,0.028365141,387900.4082,3288.38608
936,FLNMS13,Crocodile Lake Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,https://floridakeys.noaa.gov/zones/wmas/crocodile.html,0,AIFL63,Wildlife Management Area,0.964604,0.881593966,91,0,-80.3500124,25.20855026,7715,0.60488443,1184094.9,70364.79734
937,FLNMS12,Cottrell Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,https://floridakeys.noaa.gov/zones/wmas/cottrell.html,0,AIFL62,Wildlife Management Area,0.21909,0.206965575,94,0,-81.92198443,24.6023721,558,0.045746523,266197.5039,5367.280583
938,FLNMS11,Cotton Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/wmas/cotton.html,0,AIFL61,Wildlife Management Area,0.503811,0.501943579,100,0,-80.62148068,24.9524462,76,0.032828784,615548.8145,3906.943356
939,FLNMS6,Caya Agua Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,https://floridakeys.noaa.gov/zones/wmas/cayaagua.html,0,AIFL60,Wildlife Management Area,0.0318321,0.029153823,92,0,-81.74507545,24.63399025,214,0.031611761,38694.06836,3738.793475
940,FLNMS30,Looe Key Existing Management Area,Federal,FL,Uniform Multiple Use,NOAA National Marine Sanctuary Program, ,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Marine,https://floridakeys.noaa.gov/zones/emas/looekey.html,0,AIFL6,Management Area,17.9241,17.92408321,100,0,-81.40833333,24.55236111,5,0.164387636,21760350.97,19018.08493
941,FLNMS3,Big Mullet Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/bigmullet.html,0,AIFL59,Wildlife Management Area,0.130021,0.127430799,98,0,-81.91859077,24.57758972,302,0.027108608,157915.8301,3152.429396
942,FLNMS4,Boca Grande Key Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/bocagrande.html,0,AIFL58,Wildlife Management Area,0.0727279,0.061340694,84,0,-82.00728427,24.52712294,34,0.021669992,88259.65039,2542.347995
943,FLNMS2,Bay Keys Wildlife Management Area,Federal,FL,Uniform Multiple Use,Florida Fish and Wildlife Conservation Commission,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,https://floridakeys.noaa.gov/zones/wmas/baykeys.html,0,AIFL57,Wildlife Management Area,0.106743,0.105459804,99,0,-81.7771896,24.6337139,230,0.029489822,129762.2734,3445.393472
944,FL865,Weedon Island Preserve,Local,FL,Uniform Multiple Use,Pinellas County Parks & Preserves, ,Natural Heritage,Natural Heritage,Commercial Fishing Prohibited and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,MIxed,http://www.weedonislandpreserve.org/,0,AIFL56,Preserve,12.9097,2.933693348,23,0,-82.62308727,27.84595849,4264,0.635247318,16581949.58,74893.0857
945,FL863,Shell Key Preserve,Local,FL,Uniform Multiple Use,Pinellas County Parks & Preserves, ,Natural Heritage,Natural Heritage,Restrictions Unknown,Ecosystem,Permanent,Year-round,0,Unrestricted, ,1,IV,IUCN MPA,Mixed,http://www.pinellascounty.org/park/managedlands/skp.htm,0,AIFL55,Preserve,7.09414,6.530247412,92,0,-82.73540859,27.66141943,276,0.11136252,9077852.975,13141.35252
